Data export from TecQuipment CE2000

Data series 1

    Time       T1       T2 setpoint  shutter       T1 
  1196.70    3.655    3.445    2.000   10.000    3.655
  1196.80    3.655    3.445    2.000   10.000    3.655
  1196.90    3.655    3.445    2.000   10.000    3.655
  1197.00    3.655    3.445    2.000   10.000    3.655
  1197.10    3.655    3.445    2.000   10.000    3.655
  1197.20    3.655    3.445    2.000   10.000    3.655
  1197.30    3.655    3.445    2.000   10.000    3.655
  1197.40    3.655    3.445    2.000   10.000    3.655
  1197.50    3.655    3.445    2.000   10.000    3.655
  1197.60    3.655    3.445    2.000   10.000    3.655
  1197.70    3.655    3.445    2.000   10.000    3.655
  1197.80    3.655    3.445    2.000   10.000    3.655
  1197.90    3.655    3.445    2.000   10.000    3.655
  1198.00    3.655    3.445    2.000   10.000    3.655
  1198.10    3.655    3.445    2.000   10.000    3.655
  1198.20    3.655    3.445    2.000   10.000    3.655
  1198.30    3.650    3.445    2.000   10.000    3.650
  1198.40    3.655    3.445    2.000   10.000    3.655
  1198.50    3.650    3.445    2.000   10.000    3.650
  1198.60    3.650    3.445    2.000   10.000    3.650
  1198.70    3.655    3.440    2.000   10.000    3.655
  1198.80    3.655    3.440    2.000   10.000    3.655
  1198.90    3.650    3.440    2.000   10.000    3.650
  1199.00    3.650    3.440    2.000   10.000    3.650
  1199.10    3.650    3.440    2.000   10.000    3.650
  1199.20    3.655    3.440    2.000   10.000    3.655
  1199.30    3.650    3.440    2.000   10.000    3.650
  1199.40    3.650    3.440    2.000   10.000    3.650
  1199.50    3.650    3.440    2.000   10.000    3.650
  1199.60    3.650    3.440    2.000   10.000    3.650
  1199.70    3.655    3.445    2.000   10.000    3.655
  1199.80    3.650    3.440    2.000   10.000    3.650
  1199.90    3.650    3.440    2.000   10.000    3.650
  1200.00    3.650    3.440    2.000   10.000    3.650
  1200.10    3.650    3.440    2.000   10.000    3.650
  1200.20    3.655    3.445    2.000   10.000    3.655
  1200.30    3.650    3.440    2.000   10.000    3.650
  1200.40    3.650    3.440    2.000   10.000    3.650
  1200.50    3.650    3.440    2.000   10.000    3.650
  1200.60    3.650    3.445    2.000   10.000    3.650
  1200.70    3.650    3.440    2.000   10.000    3.650
  1200.80    3.650    3.440    2.000   10.000    3.650
  1200.90    3.650    3.440    2.000   10.000    3.650
  1201.00    3.650    3.440    2.000   10.000    3.650
  1201.10    3.650    3.440    2.000   10.000    3.650
  1201.20    3.650    3.440    2.000   10.000    3.650
  1201.30    3.650    3.440    2.000   10.000    3.650
  1201.40    3.650    3.440    2.000   10.000    3.650
  1201.50    3.650    3.440    2.000   10.000    3.650
  1201.60    3.650    3.440    2.000   10.000    3.650
  1201.70    3.650    3.440    2.000   10.000    3.650
  1201.80    3.650    3.440    2.000   10.000    3.650
  1201.90    3.650    3.440    2.000   10.000    3.650
  1202.00    3.650    3.440    2.000   10.000    3.650
  1202.10    3.650    3.440    2.000   10.000    3.650
  1202.20    3.650    3.440    2.000   10.000    3.650
  1202.30    3.650    3.440    2.000   10.000    3.650
  1202.40    3.650    3.440    2.000   10.000    3.650
  1202.50    3.650    3.440    2.000   10.000    3.650
  1202.60    3.650    3.440    2.000   10.000    3.650
  1202.70    3.650    3.440    2.000   10.000    3.650
  1202.80    3.650    3.440    2.000   10.000    3.650
  1202.90    3.650    3.440    2.000   10.000    3.650
  1203.00    3.650    3.440    2.000   10.000    3.650
  1203.10    3.650    3.440    2.000   10.000    3.650
  1203.20    3.650    3.440    2.000   10.000    3.650
  1203.30    3.650    3.440    2.000   10.000    3.650
  1203.40    3.650    3.440    2.000   10.000    3.650
  1203.50    3.650    3.440    2.000   10.000    3.650
  1203.60    3.650    3.440    2.000   10.000    3.650
  1203.70    3.650    3.440    2.000   10.000    3.650
  1203.80    3.650    3.440    2.000   10.000    3.650
  1203.90    3.650    3.445    2.000   10.000    3.650
  1204.00    3.650    3.440    2.000   10.000    3.650
  1204.10    3.650    3.440    2.000   10.000    3.650
  1204.20    3.650    3.440    2.000   10.000    3.650
  1204.30    3.650    3.440    2.000   10.000    3.650
  1204.40    3.650    3.440    2.000   10.000    3.650
  1204.50    3.650    3.440    2.000   10.000    3.650
  1204.60    3.650    3.440    2.000   10.000    3.650
  1204.70    3.650    3.440    2.000   10.000    3.650
  1204.80    3.650    3.440    2.000   10.000    3.650
  1204.90    3.650    3.440    2.000   10.000    3.650
  1205.00    3.650    3.440    2.000   10.000    3.650
  1205.10    3.650    3.440    2.000   10.000    3.650
  1205.20    3.650    3.440    2.000   10.000    3.650
  1205.30    3.650    3.440    2.000   10.000    3.650
  1205.40    3.650    3.440    2.000   10.000    3.650
  1205.50    3.650    3.440    2.000   10.000    3.650
  1205.60    3.650    3.440    2.000   10.000    3.650
  1205.70    3.650    3.440    2.000   10.000    3.650
  1205.80    3.650    3.440    2.000   10.000    3.650
  1205.90    3.650    3.440    2.000   10.000    3.650
  1206.00    3.650    3.440    2.000   10.000    3.650
  1206.10    3.650    3.440    2.000   10.000    3.650
  1206.20    3.650    3.440    2.000   10.000    3.650
  1206.30    3.650    3.440    2.000   10.000    3.650
  1206.40    3.650    3.440    2.000   10.000    3.650
  1206.50    3.650    3.440    2.000   10.000    3.650
  1206.60    3.650    3.440    2.000   10.000    3.650
  1206.70    3.650    3.440    2.000   10.000    3.650
  1206.80    3.650    3.440    2.000   10.000    3.650
  1206.90    3.650    3.440    2.000   10.000    3.650
  1207.00    3.645    3.440    2.000   10.000    3.645
  1207.10    3.650    3.440    2.000   10.000    3.650
  1207.20    3.650    3.440    2.000   10.000    3.650
  1207.30    3.645    3.440    2.000   10.000    3.645
  1207.40    3.650    3.440    2.000   10.000    3.650
  1207.50    3.645    3.440    2.000   10.000    3.645
  1207.60    3.645    3.440    2.000   10.000    3.645
  1207.70    3.645    3.440    2.000   10.000    3.645
  1207.80    3.645    3.440    2.000   10.000    3.645
  1207.90    3.650    3.440    2.000   10.000    3.650
  1208.00    3.645    3.440    2.000   10.000    3.645
  1208.10    3.645    3.440    2.000   10.000    3.645
  1208.20    3.645    3.440    2.000   10.000    3.645
  1208.30    3.645    3.440    2.000   10.000    3.645
  1208.40    3.650    3.440    2.000   10.000    3.650
  1208.50    3.645    3.440    2.000   10.000    3.645
  1208.60    3.645    3.440    2.000   10.000    3.645
  1208.70    3.645    3.440    2.000   10.000    3.645
  1208.80    3.645    3.440    2.000   10.000    3.645
  1208.90    3.645    3.440    2.000   10.000    3.645
  1209.00    3.645    3.440    2.000   10.000    3.645
  1209.10    3.645    3.440    2.000   10.000    3.645
  1209.20    3.645    3.440    2.000   10.000    3.645
  1209.30    3.645    3.440    2.000   10.000    3.645
  1209.40    3.645    3.440    2.000   10.000    3.645
  1209.50    3.645    3.440    2.000   10.000    3.645
  1209.60    3.645    3.440    2.000   10.000    3.645
  1209.70    3.645    3.440    2.000   10.000    3.645
  1209.80    3.645    3.440    2.000   10.000    3.645
  1209.90    3.645    3.440    2.000   10.000    3.645
  1210.00    3.645    3.440    2.000   10.000    3.645
  1210.10    3.645    3.440    2.000   10.000    3.645
  1210.20    3.645    3.440    2.000   10.000    3.645
  1210.30    3.645    3.440    2.000   10.000    3.645
  1210.40    3.645    3.440    2.000   10.000    3.645
  1210.50    3.645    3.440    2.000   10.000    3.645
  1210.60    3.645    3.440    2.000   10.000    3.645
  1210.70    3.645    3.440    2.000   10.000    3.645
  1210.80    3.645    3.440    2.000   10.000    3.645
  1210.90    3.645    3.440    2.000   10.000    3.645
  1211.00    3.645    3.440    2.000   10.000    3.645
  1211.10    3.645    3.440    2.000   10.000    3.645
  1211.20    3.645    3.440    2.000   10.000    3.645
  1211.30    3.645    3.440    2.000   10.000    3.645
  1211.40    3.645    3.440    2.000   10.000    3.645
  1211.50    3.645    3.440    2.000   10.000    3.645
  1211.60    3.645    3.440    2.000   10.000    3.645
  1211.70    3.645    3.440    2.000   10.000    3.645
  1211.80    3.645    3.440    2.000   10.000    3.645
  1211.90    3.645    3.440    2.000   10.000    3.645
  1212.00    3.645    3.440    2.000   10.000    3.645
  1212.10    3.645    3.440    2.000   10.000    3.645
  1212.20    3.645    3.440    2.000   10.000    3.645
  1212.30    3.645    3.440    2.000   10.000    3.645
  1212.40    3.645    3.440    2.000   10.000    3.645
  1212.50    3.645    3.440    2.000   10.000    3.645
  1212.60    3.645    3.440    2.000   10.000    3.645
  1212.70    3.645    3.440    2.000   10.000    3.645
  1212.80    3.645    3.440    2.000   10.000    3.645
  1212.90    3.645    3.440    2.000   10.000    3.645
  1213.00    3.645    3.440    2.000   10.000    3.645
  1213.10    3.645    3.440    2.000   10.000    3.645
  1213.20    3.645    3.440    2.000   10.000    3.645
  1213.30    3.645    3.440    2.000   10.000    3.645
  1213.40    3.645    3.440    2.000   10.000    3.645
  1213.50    3.645    3.440    2.000   10.000    3.645
  1213.60    3.645    3.440    2.000   10.000    3.645
  1213.70    3.645    3.440    2.000   10.000    3.645
  1213.80    3.645    3.440    2.000   10.000    3.645
  1213.90    3.645    3.440    2.000   10.000    3.645
  1214.00    3.645    3.440    2.000   10.000    3.645
  1214.10    3.645    3.440    2.000   10.000    3.645
  1214.20    3.645    3.440    2.000   10.000    3.645
  1214.30    3.645    3.440    2.000   10.000    3.645
  1214.40    3.645    3.440    2.000   10.000    3.645
  1214.50    3.645    3.440    2.000   10.000    3.645
  1214.60    3.640    3.440    2.000   10.000    3.640
  1214.70    3.645    3.440    2.000   10.000    3.645
  1214.80    3.645    3.440    2.000   10.000    3.645
  1214.90    3.640    3.440    2.000   10.000    3.640
  1215.00    3.645    3.440    2.000   10.000    3.645
  1215.10    3.645    3.440    2.000   10.000    3.645
  1215.20    3.645    3.440    2.000   10.000    3.645
  1215.30    3.645    3.440    2.000   10.000    3.645
  1215.40    3.645    3.440    2.000   10.000    3.645
  1215.50    3.645    3.440    2.000   10.000    3.645
  1215.60    3.640    3.440    2.000   10.000    3.640
  1215.70    3.640    3.440    2.000   10.000    3.640
  1215.80    3.645    3.440    2.000   10.000    3.645
  1215.90    3.645    3.440    2.000   10.000    3.645
  1216.00    3.640    3.440    2.000   10.000    3.640
  1216.10    3.640    3.440    2.000   10.000    3.640
  1216.20    3.645    3.440    2.000   10.000    3.645
  1216.30    3.640    3.440    2.000   10.000    3.640
  1216.40    3.640    3.435    2.000   10.000    3.640
  1216.50    3.640    3.435    2.000   10.000    3.640
  1216.60    3.640    3.440    2.000   10.000    3.640
  1216.70    3.640    3.440    2.000   10.000    3.640
  1216.80    3.640    3.440    2.000   10.000    3.640
  1216.90    3.640    3.435    2.000   10.000    3.640
  1217.00    3.640    3.435    2.000   10.000    3.640
  1217.10    3.640    3.435    2.000   10.000    3.640
  1217.20    3.640    3.435    2.000   10.000    3.640
  1217.30    3.640    3.435    2.000   10.000    3.640
  1217.40    3.640    3.435    2.000   10.000    3.640
  1217.50    3.640    3.435    2.000   10.000    3.640
  1217.60    3.640    3.435    2.000   10.000    3.640
  1217.70    3.640    3.435    2.000   10.000    3.640
  1217.80    3.640    3.440    2.000   10.000    3.640
  1217.90    3.640    3.435    2.000   10.000    3.640
  1218.00    3.640    3.435    2.000   10.000    3.640
  1218.10    3.640    3.435    2.000   10.000    3.640
  1218.20    3.640    3.435    2.000   10.000    3.640
  1218.30    3.640    3.435    2.000   10.000    3.640
  1218.40    3.640    3.435    2.000   10.000    3.640
  1218.50    3.640    3.435    2.000   10.000    3.640
  1218.60    3.640    3.435    2.000   10.000    3.640
  1218.70    3.640    3.435    2.000   10.000    3.640
  1218.80    3.640    3.435    2.000   10.000    3.640
  1218.90    3.640    3.435    2.000   10.000    3.640
  1219.00    3.640    3.435    2.000   10.000    3.640
  1219.10    3.640    3.435    2.000   10.000    3.640
  1219.20    3.640    3.435    2.000   10.000    3.640
  1219.30    3.640    3.435    2.000   10.000    3.640
  1219.40    3.640    3.435    2.000   10.000    3.640
  1219.50    3.640    3.435    2.000   10.000    3.640
  1219.60    3.640    3.435    2.000   10.000    3.640
  1219.70    3.640    3.435    2.000   10.000    3.640
  1219.80    3.640    3.435    2.000   10.000    3.640
  1219.90    3.640    3.435    2.000   10.000    3.640
  1220.00    3.640    3.435    2.000   10.000    3.640
  1220.10    3.640    3.435    2.000   10.000    3.640
  1220.20    3.640    3.435    2.000   10.000    3.640
  1220.30    3.640    3.435    2.000   10.000    3.640
  1220.40    3.640    3.435    2.000   10.000    3.640
  1220.50    3.640    3.435    2.000   10.000    3.640
  1220.60    3.640    3.435    2.000   10.000    3.640
  1220.70    3.640    3.435    2.000   10.000    3.640
  1220.80    3.640    3.435    2.000   10.000    3.640
  1220.90    3.640    3.435    2.000   10.000    3.640
  1221.00    3.640    3.435    2.000   10.000    3.640
  1221.10    3.640    3.435    2.000   10.000    3.640
  1221.20    3.640    3.435    2.000   10.000    3.640
  1221.30    3.640    3.435    2.000   10.000    3.640
  1221.40    3.640    3.435    2.000   10.000    3.640
  1221.50    3.640    3.435    2.000   10.000    3.640
  1221.60    3.640    3.435    2.000   10.000    3.640
  1221.70    3.640    3.435    2.000   10.000    3.640
  1221.80    3.640    3.435    2.000   10.000    3.640
  1221.90    3.640    3.435    2.000   10.000    3.640
  1222.00    3.640    3.435    2.000   10.000    3.640
  1222.10    3.640    3.435    2.000   10.000    3.640
  1222.20    3.640    3.435    2.000   10.000    3.640
  1222.30    3.640    3.435    2.000   10.000    3.640
  1222.40    3.640    3.435    2.000   10.000    3.640
  1222.50    3.640    3.435    2.000   10.000    3.640
  1222.60    3.640    3.435    2.000   10.000    3.640
  1222.70    3.640    3.435    2.000   10.000    3.640
  1222.80    3.640    3.435    2.000   10.000    3.640
  1222.90    3.640    3.435    2.000   10.000    3.640
  1223.00    3.640    3.435    2.000   10.000    3.640
  1223.10    3.640    3.435    2.000   10.000    3.640
  1223.20    3.640    3.435    2.000   10.000    3.640
  1223.30    3.640    3.435    2.000   10.000    3.640
  1223.40    3.640    3.435    2.000   10.000    3.640
  1223.50    3.640    3.435    2.000   10.000    3.640
  1223.60    3.640    3.435    2.000   10.000    3.640
  1223.70    3.640    3.435    2.000   10.000    3.640
  1223.80    3.640    3.435    2.000   10.000    3.640
  1223.90    3.640    3.435    2.000   10.000    3.640
  1224.00    3.640    3.435    2.000   10.000    3.640
  1224.10    3.640    3.435    2.000   10.000    3.640
  1224.20    3.640    3.435    2.000   10.000    3.640
  1224.30    3.640    3.435    2.000   10.000    3.640
  1224.40    3.640    3.435    2.000   10.000    3.640
  1224.50    3.640    3.435    2.000   10.000    3.640
  1224.60    3.640    3.435    2.000   10.000    3.640
  1224.70    3.640    3.435    2.000   10.000    3.640
  1224.80    3.640    3.435    2.000   10.000    3.640
  1224.90    3.640    3.435    2.000   10.000    3.640
