    Time       T1       T2  shutter Setpoint 
   359.11    3.935    3.725    0.000    4.000
   359.17    3.935    3.725    0.000    4.000
   359.24    3.935    3.725    0.000    4.000
   359.30    3.935    3.725    0.000    4.000
   359.37    3.935    3.725    0.000    4.000
   359.44    3.935    3.725    0.000    4.000
   359.50    3.935    3.725    0.000    4.000
   359.57    3.935    3.725    0.000    4.000
   359.63    3.935    3.725    0.000    4.000
   359.70    3.935    3.725    0.000    4.000
   359.77    3.935    3.720    0.000    4.000
   359.83    3.935    3.725    0.000    4.000
   359.90    3.935    3.725    0.000    4.000
   359.96    3.935    3.725    0.000    4.000
   360.03    3.935    3.725    0.000    4.000
   360.10    3.935    3.725    0.000    4.000
   360.16    3.935    3.725    0.000    4.000
   360.23    3.935    3.725    0.000    4.000
   360.29    3.935    3.725    0.000    4.000
   360.36    3.935    3.725    0.000    4.000
   360.43    3.935    3.725    0.000    4.000
   360.49    3.935    3.725    0.000    4.000
   360.56    3.935    3.725    0.000    4.000
   360.62    3.935    3.725    0.000    4.000
   360.69    3.935    3.725    0.000    4.000
   360.76    3.935    3.725    0.000    4.000
   360.82    3.935    3.725    0.000    4.000
   360.89    3.935    3.725    0.000    4.000
   360.95    3.935    3.725    0.000    4.000
   361.02    3.935    3.725    0.000    4.000
   361.09    3.935    3.725    0.000    4.000
   361.15    3.935    3.725    0.000    4.000
   361.22    3.935    3.725    0.000    4.000
   361.28    3.935    3.725    0.000    4.000
   361.35    3.935    3.725    0.000    4.000
   361.42    3.935    3.725    0.000    4.000
   361.48    3.935    3.725    0.000    4.000
   361.55    3.935    3.725    0.000    4.000
   361.61    3.935    3.725    0.000    4.000
   361.68    3.935    3.725    0.000    4.000
   361.75    3.935    3.725    0.000    4.000
   361.81    3.935    3.725    0.000    4.000
   361.88    3.935    3.725    0.000    4.000
   361.94    3.935    3.725    0.000    4.000
   362.01    3.935    3.725    0.000    4.000
   362.08    3.935    3.725    0.000    4.000
   362.14    3.935    3.725    0.000    4.000
   362.21    3.935    3.725    0.000    4.000
   362.27    3.930    3.725    0.000    4.000
   362.34    3.930    3.725    0.000    4.000
   362.41    3.930    3.725    0.000    4.000
   362.47    3.930    3.725    0.000    4.000
   362.54    3.930    3.725    0.000    4.000
   362.60    3.930    3.725    0.000    4.000
   362.67    3.930    3.725    0.000    4.000
   362.74    3.930    3.725    0.000    4.000
   362.80    3.930    3.725    0.000    4.000
   362.87    3.930    3.725    0.000    4.000
   362.93    3.930    3.725    0.000    4.000
   363.00    3.930    3.725    0.000    4.000
   363.07    3.930    3.725    0.000    4.000
   363.13    3.930    3.725    0.000    4.000
   363.20    3.930    3.725    0.000    4.000
   363.26    3.930    3.725    0.000    4.000
   363.33    3.930    3.725    0.000    4.000
   363.40    3.930    3.725    0.000    4.000
   363.46    3.930    3.725    0.000    4.000
   363.53    3.930    3.725    0.000    4.000
   363.59    3.930    3.725    0.000    4.000
   363.66    3.930    3.725    0.000    4.000
   363.73    3.930    3.725    0.000    4.000
   363.79    3.930    3.725    0.000    4.000
   363.86    3.930    3.725    0.000    4.000
   363.92    3.930    3.725    0.000    4.000
   363.99    3.930    3.725    0.000    4.000
   364.06    3.930    3.725    0.000    4.000
   364.12    3.930    3.720    0.000    4.000
   364.19    3.930    3.725    0.000    4.000
   364.25    3.930    3.725    0.000    4.000
   364.32    3.930    3.725    0.000    4.000
   364.39    3.930    3.725    0.000    4.000
   364.45    3.930    3.725    0.000    4.000
   364.52    3.930    3.725    0.000    4.000
   364.58    3.930    3.725    0.000    4.000
   364.65    3.930    3.725    0.000    4.000
   364.72    3.930    3.725    0.000    4.000
   364.78    3.930    3.725    0.000    4.000
   364.85    3.930    3.725    0.000    4.000
   364.91    3.930    3.725    0.000    4.000
   364.98    3.930    3.725    0.000    4.000
   365.05    3.930    3.725    0.000    4.000
   365.11    3.930    3.725    0.000    4.000
   365.18    3.930    3.725    0.000    4.000
   365.24    3.930    3.725    0.000    4.000
   365.31    3.930    3.725    0.000    4.000
   365.38    3.930    3.725    0.000    4.000
   365.44    3.930    3.725    0.000    4.000
   365.51    3.930    3.725    0.000    4.000
   365.57    3.930    3.725    0.000    4.000
   365.64    3.930    3.725    0.000    4.000
   365.71    3.930    3.725    0.000    4.000
   365.77    3.930    3.725    0.000    4.000
   365.84    3.930    3.725    0.000    4.000
   365.90    3.930    3.725    0.000    4.000
   365.97    3.930    3.725    0.000    4.000
   366.04    3.930    3.725    0.000    4.000
   366.10    3.930    3.725    0.000    4.000
   366.17    3.930    3.725    0.000    4.000
   366.23    3.930    3.725    0.000    4.000
   366.30    3.930    3.725    0.000    4.000
   366.37    3.930    3.725    0.000    4.000
   366.43    3.930    3.725    0.000    4.000
   366.50    3.930    3.725    0.000    4.000
   366.56    3.930    3.725    0.000    4.000
   366.63    3.930    3.725    0.000    4.000
   366.70    3.930    3.725    0.000    4.000
   366.76    3.930    3.725    0.000    4.000
   366.83    3.930    3.725    0.000    4.000
   366.89    3.930    3.725    0.000    4.000
   366.96    3.930    3.725    0.000    4.000
   367.03    3.930    3.725    0.000    4.000
   367.09    3.930    3.725    0.000    4.000
   367.16    3.930    3.725    0.000    4.000
   367.22    3.930    3.720    0.000    4.000
   367.29    3.930    3.720    0.000    4.000
   367.36    3.930    3.725    0.000    4.000
   367.42    3.930    3.725    0.000    4.000
   367.49    3.930    3.725    0.000    4.000
   367.55    3.930    3.720    0.000    4.000
   367.62    3.930    3.725    0.000    4.000
   367.69    3.930    3.725    0.000    4.000
   367.75    3.930    3.725    0.000    4.000
   367.82    3.930    3.725    0.000    4.000
   367.88    3.930    3.725    0.000    4.000
   367.95    3.930    3.725    0.000    4.000
   368.02    3.930    3.725    0.000    4.000
   368.08    3.930    3.725    0.000    4.000
   368.15    3.930    3.725    0.000    4.000
   368.21    3.930    3.725    0.000    4.000
   368.28    3.930    3.725    0.000    4.000
   368.35    3.930    3.725    0.000    4.000
   368.41    3.930    3.725    0.000    4.000
   368.48    3.930    3.725    0.000    4.000
   368.54    3.930    3.725    0.000    4.000
   368.61    3.930    3.725    0.000    4.000
   368.68    3.930    3.725    0.000    4.000
   368.74    3.930    3.725    0.000    4.000
   368.81    3.930    3.725    0.000    4.000
   368.87    3.930    3.725    0.000    4.000
   368.94    3.930    3.725    0.000    4.000
   369.01    3.930    3.725    0.000    4.000
   369.07    3.930    3.725    0.000    4.000
   369.14    3.930    3.725    0.000    4.000
   369.20    3.930    3.725    0.000    4.000
   369.27    3.930    3.725    0.000    4.000
   369.34    3.930    3.725    0.000    4.000
   369.40    3.930    3.725    0.000    4.000
   369.47    3.930    3.725    0.000    4.000
   369.53    3.930    3.725    0.000    4.000
   369.60    3.930    3.725    0.000    4.000
   369.67    3.930    3.725    0.000    4.000
   369.73    3.930    3.725    0.000    4.000
   369.80    3.930    3.725    0.000    4.000
   369.86    3.930    3.725    0.000    4.000
   369.93    3.930    3.725    0.000    4.000
   370.00    3.930    3.725    0.000    4.000
   370.06    3.930    3.725    0.000    4.000
   370.13    3.930    3.725    0.000    4.000
   370.19    3.930    3.725    0.000    4.000
   370.26    3.930    3.725    0.000    4.000
   370.33    3.925    3.725    0.000    4.000
   370.39    3.930    3.720    0.000    4.000
   370.46    3.930    3.725    0.000    4.000
   370.52    3.930    3.725    0.000    4.000
   370.59    3.930    3.725    0.000    4.000
   370.66    3.930    3.725    0.000    4.000
   370.72    3.930    3.720    0.000    4.000
   370.79    3.930    3.725    0.000    4.000
   370.85    3.930    3.725    0.000    4.000
   370.92    3.930    3.725    0.000    4.000
   370.99    3.930    3.725    0.000    4.000
   371.05    3.930    3.725    0.000    4.000
   371.12    3.930    3.725    0.000    4.000
   371.18    3.930    3.725    0.000    4.000
   371.25    3.930    3.725    0.000    4.000
   371.32    3.930    3.725    0.000    4.000
   371.38    3.930    3.725    0.000    4.000
   371.45    3.930    3.725    0.000    4.000
   371.51    3.930    3.725    0.000    4.000
   371.58    3.930    3.725    0.000    4.000
   371.65    3.930    3.725    0.000    4.000
   371.71    3.930    3.725    0.000    4.000
   371.78    3.930    3.725    0.000    4.000
   371.84    3.930    3.725    0.000    4.000
   371.91    3.930    3.725    0.000    4.000
   371.98    3.930    3.725    0.000    4.000
   372.04    3.930    3.725    0.000    4.000
   372.11    3.930    3.725    0.000    4.000
   372.17    3.930    3.725    0.000    4.000
   372.24    3.930    3.725    0.000    4.000
   372.31    3.930    3.725    0.000    4.000
   372.37    3.930    3.725    0.000    4.000
   372.44    3.930    3.725    0.000    4.000
   372.50    3.930    3.720    0.000    4.000
   372.57    3.930    3.725    0.000    4.000
   372.64    3.930    3.725    0.000    4.000
   372.70    3.930    3.725    0.000    4.000
   372.77    3.930    3.725    0.000    4.000
   372.83    3.930    3.725    0.000    4.000
   372.90    3.930    3.720    0.000    4.000
   372.97    3.930    3.725    0.000    4.000
   373.03    3.930    3.725    0.000    4.000
   373.10    3.930    3.725    0.000    4.000
   373.16    3.930    3.725    0.000    4.000
   373.23    3.930    3.725    0.000    4.000
   373.30    3.930    3.725    0.000    4.000
   373.36    3.930    3.725    0.000    4.000
   373.43    3.930    3.725    0.000    4.000
   373.49    3.930    3.725    0.000    4.000
   373.56    3.930    3.725    0.000    4.000
   373.63    3.930    3.725    0.000    4.000
   373.69    3.930    3.725    0.000    4.000
   373.76    3.930    3.725    0.000    4.000
   373.82    3.930    3.725    0.000    4.000
   373.89    3.930    3.725    0.000    4.000
   373.96    3.930    3.725    0.000    4.000
   374.02    3.930    3.725    0.000    4.000
   374.09    3.930    3.725    0.000    4.000
   374.15    3.930    3.725    0.000    4.000
   374.22    3.930    3.725    0.000    4.000
   374.29    3.930    3.725    0.000    4.000
   374.35    3.930    3.725    0.000    4.000
   374.42    3.930    3.725    0.000    4.000
   374.48    3.930    3.720    0.000    4.000
   374.55    3.930    3.725    0.000    4.000
   374.62    3.930    3.720    0.000    4.000
   374.68    3.930    3.720    0.000    4.000
   374.75    3.930    3.720    0.000    4.000
   374.81    3.930    3.720    0.000    4.000
   374.88    3.930    3.720    0.000    4.000
   374.95    3.930    3.720    0.000    4.000
   375.01    3.930    3.720    0.000    4.000
   375.08    3.930    3.720    0.000    4.000
   375.14    3.930    3.720    0.000    4.000
   375.21    3.930    3.720    0.000    4.000
   375.28    3.930    3.725    0.000    4.000
   375.34    3.930    3.725    0.000    4.000
   375.41    3.930    3.725    0.000    4.000
   375.47    3.930    3.720    0.000    4.000
   375.54    3.930    3.720    0.000    4.000
   375.61    3.930    3.720    0.000    4.000
   375.67    3.930    3.720    0.000    4.000
   375.74    3.930    3.725    0.000    4.000
   375.80    3.930    3.720    0.000    4.000
   375.87    3.930    3.725    0.000    4.000
   375.94    3.930    3.725    0.000    4.000
   376.00    3.930    3.725    0.000    4.000
   376.07    3.930    3.725    0.000    4.000
   376.13    3.930    3.725    0.000    4.000
   376.20    3.930    3.725    0.000    4.000
   376.27    3.930    3.725    0.000    4.000
   376.33    3.930    3.725    0.000    4.000
   376.40    3.930    3.725    0.000    4.000
   376.46    3.930    3.725    0.000    4.000
   376.53    3.930    3.725    0.000    4.000
   376.60    3.930    3.725    0.000    4.000
   376.66    3.930    3.725    0.000    4.000
   376.73    3.930    3.725    0.000    4.000
   376.79    3.930    3.725    0.000    4.000
   376.86    3.930    3.725    0.000    4.000
   376.93    3.930    3.725    0.000    4.000
   376.99    3.930    3.725    0.000    4.000
   377.06    3.930    3.725    0.000    4.000
   377.12    3.930    3.725    0.000    4.000
   377.19    3.930    3.720    0.000    4.000
   377.26    3.930    3.725    0.000    4.000
   377.32    3.930    3.725    0.000    4.000
   377.39    3.930    3.725    0.000    4.000
   377.45    3.930    3.725    0.000    4.000
   377.52    3.930    3.725    0.000    4.000
   377.59    3.930    3.725    0.000    4.000
   377.65    3.930    3.725    0.000    4.000
   377.72    3.930    3.725    0.000    4.000
   377.78    3.930    3.725    0.000    4.000
   377.85    3.930    3.725    0.000    4.000
   377.92    3.930    3.725    0.000    4.000
   377.98    3.930    3.725    0.000    4.000
   378.05    3.930    3.725    0.000    4.000
   378.11    3.930    3.725    0.000    4.000
   378.18    3.930    3.725    0.000    4.000
   378.25    3.930    3.725    0.000    4.000
   378.31    3.930    3.725    0.000    4.000
   378.38    3.930    3.725    0.000    4.000
   378.44    3.930    3.725    0.000    4.000
   378.51    3.930    3.725    0.000    4.000
   378.58    3.930    3.725    0.000    4.000
   378.64    3.930    3.725    0.000    4.000
   378.71    3.930    3.725    0.000    4.000
   378.77    3.930    3.725    0.000    4.000
   378.84    3.930    3.725    0.000    4.000
   378.91    3.930    3.725    0.000    4.000
   378.97    3.930    3.725    0.000    4.000
   379.04    3.930    3.725    0.000    4.000
   379.10    3.930    3.725    0.000    4.000
   379.17    3.930    3.725    0.000    4.000
   379.24    3.930    3.720    0.000    4.000
   379.30    3.930    3.725    0.000    4.000
   379.37    3.930    3.725    0.000    4.000
   379.43    3.930    3.725    0.000    4.000
   379.50    3.930    3.725    0.000    4.000
   379.57    3.930    3.725    0.000    4.000
   379.63    3.930    3.725    0.000    4.000
   379.70    3.930    3.725    0.000    4.000
   379.76    3.930    3.725    0.000    4.000
