
Data series 3

    Time       T1       T2  shutter Setpoint 
   271.26    4.005    3.775    0.000    4.000
   271.33    4.005    3.775    0.000    4.000
   271.39    4.005    3.775    0.000    4.000
   271.46    4.005    3.775    0.000    4.000
   271.52    4.005    3.775    0.000    4.000
   271.59    4.005    3.775    0.000    4.000
   271.66    4.005    3.775    0.000    4.000
   271.72    4.005    3.775    0.000    4.000
   271.79    4.005    3.775    0.000    4.000
   271.85    4.005    3.775    0.000    4.000
   271.92    4.005    3.775    0.000    4.000
   271.99    4.005    3.775    0.000    4.000
   272.05    4.005    3.775    0.000    4.000
   272.12    4.005    3.775    0.000    4.000
   272.18    4.005    3.775    0.000    4.000
   272.25    4.005    3.775    0.000    4.000
   272.32    4.005    3.770    0.000    4.000
   272.38    4.005    3.775    0.000    4.000
   272.45    4.005    3.770    0.000    4.000
   272.51    4.005    3.770    0.000    4.000
   272.58    4.010    3.770    0.000    4.000
   272.65    4.010    3.770    0.000    4.000
   272.71    4.010    3.770    0.000    4.000
   272.78    4.010    3.770    0.000    4.000
   272.84    4.010    3.770    0.000    4.000
   272.91    4.010    3.770    0.000    4.000
   272.98    4.010    3.770    0.000    4.000
   273.04    4.010    3.775    0.000    4.000
   273.11    4.010    3.770    0.000    4.000
   273.17    4.010    3.770    0.000    4.000
   273.24    4.010    3.775    0.000    4.000
   273.31    4.010    3.775    0.000    4.000
   273.37    4.010    3.775    0.000    4.000
   273.44    4.010    3.775    0.000    4.000
   273.50    4.010    3.775    0.000    4.000
   273.57    4.010    3.770    0.000    4.000
   273.64    4.010    3.775    0.000    4.000
   273.70    4.010    3.775    0.000    4.000
   273.77    4.010    3.775    0.000    4.000
   273.83    4.010    3.775    0.000    4.000
   273.90    4.010    3.775    0.000    4.000
   273.97    4.010    3.775    0.000    4.000
   274.03    4.010    3.775    0.000    4.000
   274.10    4.010    3.770    0.000    4.000
   274.16    4.010    3.770    0.000    4.000
   274.23    4.010    3.770    0.000    4.000
   274.30    4.010    3.770    0.000    4.000
   274.36    4.010    3.775    0.000    4.000
   274.43    4.010    3.775    0.000    4.000
   274.49    4.010    3.775    0.000    4.000
   274.56    4.010    3.775    0.000    4.000
   274.63    4.010    3.775    0.000    4.000
   274.69    4.010    3.775    0.000    4.000
   274.76    4.010    3.770    0.000    4.000
   274.82    4.010    3.770    0.000    4.000
   274.89    4.010    3.770    0.000    4.000
   274.96    4.010    3.770    0.000    4.000
   275.02    4.010    3.770    0.000    4.000
   275.09    4.015    3.770    0.000    4.000
   275.15    4.015    3.770    0.000    4.000
   275.22    4.015    3.770    0.000    4.000
   275.29    4.015    3.770    0.000    4.000
   275.35    4.015    3.770    0.000    4.000
   275.42    4.015    3.775    0.000    4.000
   275.48    4.015    3.775    0.000    4.000
   275.55    4.015    3.775    0.000    4.000
   275.62    4.015    3.775    0.000    4.000
   275.68    4.015    3.775    0.000    4.000
   275.75    4.015    3.775    0.000    4.000
   275.81    4.015    3.775    0.000    4.000
   275.88    4.015    3.775    0.000    4.000
   275.95    4.015    3.775    0.000    4.000
   276.01    4.015    3.775    0.000    4.000
   276.08    4.015    3.775    0.000    4.000
   276.14    4.015    3.775    0.000    4.000
   276.21    4.015    3.770    0.000    4.000
   276.28    4.015    3.775    0.000    4.000
   276.34    4.015    3.775    0.000    4.000
   276.41    4.015    3.775    0.000    4.000
   276.47    4.015    3.775    0.000    4.000
   276.54    4.015    3.775    0.000    4.000
   276.61    4.015    3.775    0.000    4.000
   276.67    4.015    3.775    0.000    4.000
   276.74    4.015    3.775    0.000    4.000
   276.80    4.015    3.775    0.000    4.000
   276.87    4.015    3.775    0.000    4.000
   276.94    4.015    3.775    0.000    4.000
   277.00    4.015    3.775    0.000    4.000
   277.07    4.015    3.775    0.000    4.000
   277.13    4.015    3.775    0.000    4.000
   277.20    4.015    3.775    0.000    4.000
   277.27    4.015    3.775    0.000    4.000
   277.33    4.015    3.775    0.000    4.000
   277.40    4.015    3.775    0.000    4.000
   277.46    4.015    3.775    0.000    4.000
   277.53    4.015    3.775    0.000    4.000
   277.60    4.015    3.775    0.000    4.000
   277.66    4.015    3.775    0.000    4.000
   277.73    4.015    3.775    0.000    4.000
   277.79    4.015    3.775    0.000    4.000
   277.86    4.015    3.775    0.000    4.000
   277.93    4.015    3.775    0.000    4.000
   277.99    4.015    3.775    0.000    4.000
   278.06    4.015    3.775    0.000    4.000
   278.12    4.015    3.775    0.000    4.000
   278.19    4.015    3.775    0.000    4.000
   278.26    4.015    3.775    0.000    4.000
   278.32    4.015    3.775    0.000    4.000
   278.39    4.015    3.775    0.000    4.000
   278.45    4.015    3.775    0.000    4.000
   278.52    4.015    3.775    0.000    4.000
   278.59    4.015    3.775    0.000    4.000
   278.65    4.015    3.775    0.000    4.000
   278.72    4.015    3.775    0.000    4.000
   278.78    4.015    3.775    0.000    4.000
   278.85    4.015    3.775    0.000    4.000
   278.92    4.015    3.775    0.000    4.000
   278.98    4.015    3.775    0.000    4.000
   279.05    4.015    3.775    0.000    4.000
   279.11    4.015    3.775    0.000    4.000
   279.18    4.015    3.775    0.000    4.000
   279.25    4.015    3.775    0.000    4.000
   279.31    4.015    3.775    0.000    4.000
   279.38    4.015    3.775    0.000    4.000
   279.44    4.015    3.775    0.000    4.000
   279.51    4.015    3.775    0.000    4.000
   279.58    4.015    3.775    0.000    4.000
   279.64    4.015    3.775    0.000    4.000
   279.71    4.015    3.775    0.000    4.000
   279.77    4.010    3.775    0.000    4.000
   279.84    4.010    3.775    0.000    4.000
   279.91    4.015    3.775    0.000    4.000
   279.97    4.010    3.775    0.000    4.000
   280.04    4.015    3.775    0.000    4.000
   280.10    4.015    3.775    0.000    4.000
   280.17    4.010    3.775    0.000    4.000
   280.24    4.010    3.775    0.000    4.000
   280.30    4.010    3.775    0.000    4.000
   280.37    4.010    3.775    0.000    4.000
   280.43    4.010    3.775    0.000    4.000
   280.50    4.010    3.775    0.000    4.000
   280.57    4.010    3.775    0.000    4.000
   280.63    4.010    3.775    0.000    4.000
   280.70    4.010    3.775    0.000    4.000
   280.76    4.010    3.775    0.000    4.000
   280.83    4.010    3.775    0.000    4.000
   280.90    4.010    3.775    0.000    4.000
   280.96    4.010    3.775    0.000    4.000
   281.03    4.010    3.780    0.000    4.000
   281.09    4.010    3.775    0.000    4.000
   281.16    4.010    3.775    0.000    4.000
   281.23    4.010    3.775    0.000    4.000
   281.29    4.010    3.775    0.000    4.000
   281.36    4.010    3.775    0.000    4.000
   281.42    4.010    3.775    0.000    4.000
   281.49    4.010    3.775    0.000    4.000
   281.56    4.010    3.775    0.000    4.000
   281.62    4.010    3.775    0.000    4.000
   281.69    4.010    3.780    0.000    4.000
   281.75    4.010    3.775    0.000    4.000
   281.82    4.010    3.775    0.000    4.000
   281.89    4.010    3.775    0.000    4.000
   281.95    4.010    3.775    0.000    4.000
   282.02    4.010    3.775    0.000    4.000
   282.08    4.010    3.775    0.000    4.000
   282.15    4.010    3.775    0.000    4.000
   282.22    4.010    3.775    0.000    4.000
   282.28    4.010    3.775    0.000    4.000
   282.35    4.010    3.775    0.000    4.000
   282.41    4.010    3.775    0.000    4.000
   282.48    4.010    3.775    0.000    4.000
   282.55    4.010    3.780    0.000    4.000
   282.61    4.010    3.775    0.000    4.000
   282.68    4.010    3.775    0.000    4.000
   282.74    4.010    3.775    0.000    4.000
   282.81    4.010    3.775    0.000    4.000
   282.88    4.010    3.775    0.000    4.000
   282.94    4.010    3.775    0.000    4.000
   283.01    4.010    3.775    0.000    4.000
   283.07    4.010    3.780    0.000    4.000
   283.14    4.010    3.780    0.000    4.000
   283.21    4.010    3.780    0.000    4.000
   283.27    4.005    3.780    0.000    4.000
   283.34    4.005    3.780    0.000    4.000
   283.40    4.005    3.780    0.000    4.000
   283.47    4.005    3.780    0.000    4.000
   283.54    4.005    3.780    0.000    4.000
   283.60    4.005    3.780    0.000    4.000
   283.67    4.005    3.780    0.000    4.000
   283.73    4.005    3.780    0.000    4.000
   283.80    4.005    3.780    0.000    4.000
   283.87    4.005    3.780    0.000    4.000
   283.93    4.005    3.780    0.000    4.000
   284.00    4.005    3.780    0.000    4.000
   284.06    4.005    3.780    0.000    4.000
   284.13    4.005    3.780    0.000    4.000
   284.20    4.005    3.780    0.000    4.000
   284.26    4.005    3.780    0.000    4.000
   284.33    4.005    3.780    0.000    4.000
   284.39    4.005    3.780    0.000    4.000
   284.46    4.005    3.780    0.000    4.000
   284.53    4.005    3.780    0.000    4.000
   284.59    4.005    3.780    0.000    4.000
   284.66    4.005    3.780    0.000    4.000
   284.72    4.005    3.780    0.000    4.000
   284.79    4.005    3.780    0.000    4.000
   284.86    4.005    3.780    0.000    4.000
   284.92    4.005    3.780    0.000    4.000
   284.99    4.005    3.780    0.000    4.000
   285.05    4.005    3.780    0.000    4.000
   285.12    4.005    3.780    0.000    4.000
   285.19    4.005    3.780    0.000    4.000
   285.25    4.005    3.780    0.000    4.000
   285.32    4.005    3.775    0.000    4.000
   285.38    4.005    3.775    0.000    4.000
   285.45    4.005    3.780    0.000    4.000
   285.52    4.005    3.780    0.000    4.000
   285.58    4.005    3.780    0.000    4.000
   285.65    4.000    3.780    0.000    4.000
   285.71    4.005    3.780    0.000    4.000
   285.78    4.000    3.780    0.000    4.000
   285.85    4.000    3.780    0.000    4.000
   285.91    4.000    3.780    0.000    4.000
   285.98    4.000    3.780    0.000    4.000
   286.04    4.000    3.780    0.000    4.000
   286.11    4.000    3.780    0.000    4.000
   286.18    4.000    3.780    0.000    4.000
   286.24    4.000    3.780    0.000    4.000
   286.31    4.000    3.780    0.000    4.000
   286.37    4.000    3.780    0.000    4.000
   286.44    4.000    3.780    0.000    4.000
   286.51    4.000    3.780    0.000    4.000
   286.57    4.000    3.780    0.000    4.000
   286.64    4.000    3.780    0.000    4.000
   286.70    4.000    3.780    0.000    4.000
   286.77    4.000    3.780    0.000    4.000
   286.84    4.000    3.780    0.000    4.000
   286.90    4.000    3.780    0.000    4.000
   286.97    4.000    3.780    0.000    4.000
   287.03    4.000    3.780    0.000    4.000
   287.10    4.000    3.780    0.000    4.000
   287.17    4.000    3.780    0.000    4.000
   287.23    4.000    3.780    0.000    4.000
   287.30    4.000    3.780    0.000    4.000
   287.36    4.000    3.780    0.000    4.000
   287.43    4.000    3.780    0.000    4.000
   287.50    4.000    3.780    0.000    4.000
   287.56    4.000    3.780    0.000    4.000
   287.63    4.000    3.780    0.000    4.000
   287.69    4.000    3.780    0.000    4.000
   287.76    4.000    3.780    0.000    4.000
   287.83    4.000    3.780    0.000    4.000
   287.89    3.995    3.780    0.000    4.000
   287.96    3.995    3.780    0.000    4.000
   288.02    3.995    3.780    0.000    4.000
   288.09    3.995    3.780    0.000    4.000
   288.16    3.995    3.780    0.000    4.000
   288.22    3.995    3.780    0.000    4.000
   288.29    3.995    3.780    0.000    4.000
   288.35    3.995    3.780    0.000    4.000
   288.42    3.995    3.780    0.000    4.000
   288.49    3.995    3.780    0.000    4.000
   288.55    3.995    3.780    0.000    4.000
   288.62    3.995    3.780    0.000    4.000
   288.68    3.995    3.780    0.000    4.000
   288.75    3.995    3.780    0.000    4.000
   288.82    3.995    3.780    0.000    4.000
   288.88    3.995    3.780    0.000    4.000
   288.95    3.995    3.780    0.000    4.000
   289.01    3.995    3.780    0.000    4.000
   289.08    3.995    3.780    0.000    4.000
   289.15    3.995    3.780    0.000    4.000
   289.21    3.995    3.780    0.000    4.000
   289.28    3.995    3.780    0.000    4.000
   289.34    3.995    3.780    0.000    4.000
   289.41    3.995    3.780    0.000    4.000
   289.48    3.995    3.780    0.000    4.000
   289.54    3.995    3.780    0.000    4.000
   289.61    3.995    3.780    0.000    4.000
   289.67    3.995    3.780    0.000    4.000
   289.74    3.995    3.780    0.000    4.000
   289.81    3.995    3.780    0.000    4.000
   289.87    3.995    3.780    0.000    4.000
   289.94    3.990    3.780    0.000    4.000
   290.00    3.995    3.780    0.000    4.000
   290.07    3.990    3.780    0.000    4.000
   290.14    3.990    3.780    0.000    4.000
   290.20    3.990    3.780    0.000    4.000
   290.27    3.990    3.780    0.000    4.000
   290.33    3.990    3.780    0.000    4.000
   290.40    3.990    3.780    0.000    4.000
   290.47    3.990    3.780    0.000    4.000
   290.53    3.990    3.780    0.000    4.000
   290.60    3.990    3.780    0.000    4.000
   290.66    3.990    3.780    0.000    4.000
   290.73    3.990    3.780    0.000    4.000
   290.80    3.990    3.780    0.000    4.000
   290.86    3.990    3.780    0.000    4.000
   290.93    3.990    3.780    0.000    4.000
   290.99    3.990    3.780    0.000    4.000
   291.06    3.990    3.780    0.000    4.000
   291.13    3.990    3.780    0.000    4.000
   291.19    3.990    3.780    0.000    4.000
   291.26    3.990    3.780    0.000    4.000
   291.32    3.990    3.780    0.000    4.000
   291.39    3.990    3.780    0.000    4.000
   291.46    3.990    3.780    0.000    4.000
   291.52    3.990    3.780    0.000    4.000
   291.59    3.990    3.780    0.000    4.000
   291.65    3.990    3.780    0.000    4.000
   291.72    3.990    3.780    0.000    4.000
   291.79    3.990    3.780    0.000    4.000
   291.85    3.990    3.780    0.000    4.000
   291.92    3.990    3.780    0.000    4.000
