Data export from TecQuipment CE2000

Data series 3

    Time       T1  shutter setpoint   PI o/p 
   269.70    5.025    0.000    5.000    2.801
   269.80    5.025    0.000    5.000    2.798
   269.90    5.025    0.000    5.000    2.794
   270.00    5.025    0.000    5.000    2.791
   270.10    5.025    0.000    5.000    2.788
   270.20    5.025    0.000    5.000    2.785
   270.30    5.025    0.000    5.000    2.781
   270.40    5.025    0.000    5.000    2.778
   270.50    5.025    0.000    5.000    2.775
   270.60    5.025    0.000    5.000    2.772
   270.70    5.025    0.000    5.000    2.768
   270.80    5.025    0.000    5.000    2.765
   270.90    5.025    0.000    5.000    2.762
   271.00    5.030    0.000    5.000    2.608
   271.10    5.030    0.000    5.000    2.604
   271.20    5.030    0.000    5.000    2.600
   271.30    5.030    0.000    5.000    2.596
   271.40    5.030    0.000    5.000    2.592
   271.50    5.030    0.000    5.000    2.589
   271.60    5.030    0.000    5.000    2.585
   271.70    5.030    0.000    5.000    2.581
   271.80    5.030    0.000    5.000    2.577
   271.90    5.030    0.000    5.000    2.573
   272.00    5.025    0.000    5.000    2.720
   272.10    5.025    0.000    5.000    2.716
   272.20    5.025    0.000    5.000    2.713
   272.30    5.025    0.000    5.000    2.710
   272.40    5.025    0.000    5.000    2.707
   272.50    5.025    0.000    5.000    2.703
   272.60    5.025    0.000    5.000    2.700
   272.70    5.025    0.000    5.000    2.697
   272.80    5.030    0.000    5.000    2.543
   272.90    5.025    0.000    5.000    2.690
   273.00    5.025    0.000    5.000    2.687
   273.10    5.025    0.000    5.000    2.683
   273.20    5.025    0.000    5.000    2.680
   273.30    5.025    0.000    5.000    2.677
   273.40    5.025    0.000    5.000    2.674
   273.50    5.025    0.000    5.000    2.670
   273.60    5.025    0.000    5.000    2.667
   273.70    5.025    0.000    5.000    2.664
   273.80    5.025    0.000    5.000    2.661
   273.90    5.025    0.000    5.000    2.657
   274.00    5.025    0.000    5.000    2.654
   274.10    5.025    0.000    5.000    2.651
   274.20    5.025    0.000    5.000    2.648
   274.30    5.025    0.000    5.000    2.644
   274.40    5.025    0.000    5.000    2.641
   274.50    5.025    0.000    5.000    2.638
   274.60    5.025    0.000    5.000    2.635
   274.70    5.020    0.000    5.000    2.782
   274.80    5.020    0.000    5.000    2.779
   274.90    5.020    0.000    5.000    2.777
   275.00    5.020    0.000    5.000    2.774
   275.10    5.020    0.000    5.000    2.772
   275.20    5.020    0.000    5.000    2.769
   275.30    5.020    0.000    5.000    2.766
   275.40    5.020    0.000    5.000    2.764
   275.50    5.020    0.000    5.000    2.761
   275.60    5.020    0.000    5.000    2.759
   275.70    5.020    0.000    5.000    2.756
   275.80    5.015    0.000    5.000    2.904
   275.90    5.015    0.000    5.000    2.902
   276.00    5.015    0.000    5.000    2.900
   276.10    5.015    0.000    5.000    2.898
   276.20    5.015    0.000    5.000    2.896
   276.30    5.015    0.000    5.000    2.894
   276.40    5.015    0.000    5.000    2.892
   276.50    5.015    0.000    5.000    2.890
   276.60    5.015    0.000    5.000    2.888
   276.70    5.015    0.000    5.000    2.886
   276.80    5.015    0.000    5.000    2.885
   276.90    5.015    0.000    5.000    2.883
   277.00    5.015    0.000    5.000    2.881
   277.10    5.015    0.000    5.000    2.879
   277.20    5.015    0.000    5.000    2.877
   277.30    5.010    0.000    5.000    3.025
   277.40    5.010    0.000    5.000    3.024
   277.50    5.010    0.000    5.000    3.023
   277.60    5.010    0.000    5.000    3.021
   277.70    5.010    0.000    5.000    3.020
   277.80    5.010    0.000    5.000    3.019
   277.90    5.010    0.000    5.000    3.018
   278.00    5.005    0.000    5.000    3.167
   278.10    5.005    0.000    5.000    3.166
   278.20    5.005    0.000    5.000    3.166
   278.30    5.005    0.000    5.000    3.165
   278.40    5.005    0.000    5.000    3.164
   278.50    5.005    0.000    5.000    3.164
   278.60    5.005    0.000    5.000    3.163
   278.70    5.005    0.000    5.000    3.162
   278.80    5.005    0.000    5.000    3.162
   278.90    5.005    0.000    5.000    3.161
   279.00    5.005    0.000    5.000    3.160
   279.10    5.005    0.000    5.000    3.160
   279.20    5.005    0.000    5.000    3.159
   279.30    5.005    0.000    5.000    3.158
   279.40    5.000    0.000    5.000    3.308
   279.50    5.000    0.000    5.000    3.308
   279.60    5.000    0.000    5.000    3.308
   279.70    5.000    0.000    5.000    3.308
   279.80    5.000    0.000    5.000    3.308
   279.90    5.000    0.000    5.000    3.308
   280.00    5.000    0.000    5.000    3.308
   280.10    5.000    0.000    5.000    3.308
   280.20    5.000    0.000    5.000    3.308
   280.30    5.000    0.000    5.000    3.308
   280.40    4.995    0.000    5.000    3.459
   280.50    4.995    0.000    5.000    3.460
   280.60    4.995    0.000    5.000    3.460
   280.70    4.995    0.000    5.000    3.461
   280.80    4.995    0.000    5.000    3.462
   280.90    4.995    0.000    5.000    3.462
   281.00    4.995    0.000    5.000    3.463
   281.10    4.995    0.000    5.000    3.464
   281.20    4.995    0.000    5.000    3.464
   281.30    4.995    0.000    5.000    3.465
   281.40    4.995    0.000    5.000    3.466
   281.50    4.995    0.000    5.000    3.466
   281.60    4.990    0.000    5.000    3.618
   281.70    4.990    0.000    5.000    3.619
   281.80    4.990    0.000    5.000    3.620
   281.90    4.990    0.000    5.000    3.622
   282.00    4.990    0.000    5.000    3.623
   282.10    4.990    0.000    5.000    3.624
   282.20    4.990    0.000    5.000    3.625
   282.30    4.990    0.000    5.000    3.627
   282.40    4.990    0.000    5.000    3.628
   282.50    4.990    0.000    5.000    3.629
   282.60    4.990    0.000    5.000    3.631
   282.70    4.990    0.000    5.000    3.632
   282.80    4.985    0.000    5.000    3.784
   282.90    4.985    0.000    5.000    3.786
   283.00    4.985    0.000    5.000    3.788
   283.10    4.985    0.000    5.000    3.790
   283.20    4.985    0.000    5.000    3.792
   283.30    4.985    0.000    5.000    3.794
   283.40    4.985    0.000    5.000    3.796
   283.50    4.985    0.000    5.000    3.797
   283.60    4.985    0.000    5.000    3.799
   283.70    4.985    0.000    5.000    3.801
   283.80    4.985    0.000    5.000    3.803
   283.90    4.985    0.000    5.000    3.805
   284.00    4.980    0.000    5.000    3.958
   284.10    4.980    0.000    5.000    3.960
   284.20    4.980    0.000    5.000    3.963
   284.30    4.980    0.000    5.000    3.966
   284.40    4.980    0.000    5.000    3.968
   284.50    4.980    0.000    5.000    3.971
   284.60    4.980    0.000    5.000    3.973
   284.70    4.980    0.000    5.000    3.976
   284.80    4.980    0.000    5.000    3.979
   284.90    4.980    0.000    5.000    3.981
   285.00    4.980    0.000    5.000    3.984
   285.10    4.980    0.000    5.000    3.986
   285.20    4.980    0.000    5.000    3.989
   285.30    4.980    0.000    5.000    3.992
   285.40    4.980    0.000    5.000    3.994
   285.50    4.980    0.000    5.000    3.997
   285.60    4.980    0.000    5.000    3.999
   285.70    4.980    0.000    5.000    4.002
   285.80    4.980    0.000    5.000    4.005
   285.90    4.980    0.000    5.000    4.007
   286.00    4.980    0.000    5.000    4.010
   286.10    4.975    0.000    5.000    4.163
   286.20    4.975    0.000    5.000    4.166
   286.30    4.975    0.000    5.000    4.170
   286.40    4.975    0.000    5.000    4.173
   286.50    4.975    0.000    5.000    4.176
   286.60    4.975    0.000    5.000    4.179
   286.70    4.975    0.000    5.000    4.183
   286.80    4.975    0.000    5.000    4.186
   286.90    4.975    0.000    5.000    4.189
   287.00    4.975    0.000    5.000    4.192
   287.10    4.975    0.000    5.000    4.196
   287.20    4.975    0.000    5.000    4.199
   287.30    4.980    0.000    5.000    4.051
   287.40    4.975    0.000    5.000    4.205
   287.50    4.975    0.000    5.000    4.208
   287.60    4.980    0.000    5.000    4.061
   287.70    4.975    0.000    5.000    4.214
   287.80    4.975    0.000    5.000    4.217
   287.90    4.975    0.000    5.000    4.220
   288.00    4.975    0.000    5.000    4.224
   288.10    4.975    0.000    5.000    4.227
   288.20    4.975    0.000    5.000    4.230
   288.30    4.975    0.000    5.000    4.233
   288.40    4.975    0.000    5.000    4.237
   288.50    4.975    0.000    5.000    4.240
   288.60    4.975    0.000    5.000    4.243
   288.70    4.975    0.000    5.000    4.246
   288.80    4.975    0.000    5.000    4.250
   288.90    4.975    0.000    5.000    4.253
   289.00    4.975    0.000    5.000    4.256
   289.10    4.975    0.000    5.000    4.259
   289.20    4.975    0.000    5.000    4.263
   289.30    4.975    0.000    5.000    4.266
   289.40    4.975    0.000    5.000    4.269
   289.50    4.975    0.000    5.000    4.272
   289.60    4.975    0.000    5.000    4.276
   289.70    4.975    0.000    5.000    4.279
   289.80    4.975    0.000    5.000    4.282
   289.90    4.975    0.000    5.000    4.285
   290.00    4.975    0.000    5.000    4.289
   290.10    4.975    0.000    5.000    4.292
   290.20    4.975    0.000    5.000    4.295
   290.30    4.975    0.000    5.000    4.298
   290.40    4.975    0.000    5.000    4.302
   290.50    4.975    0.000    5.000    4.305
   290.60    4.975    0.000    5.000    4.308
   290.70    4.975    0.000    5.000    4.311
   290.80    4.975    0.000    5.000    4.315
   290.90    4.975    0.000    5.000    4.318
   291.00    4.975    0.000    5.000    4.321
   291.10    4.975    0.000    5.000    4.324
   291.20    4.975    0.000    5.000    4.328
   291.30    4.980    0.000    5.000    4.180
   291.40    4.980    0.000    5.000    4.183
   291.50    4.980    0.000    5.000    4.185
   291.60    4.980    0.000    5.000    4.188
   291.70    4.980    0.000    5.000    4.191
   291.80    4.980    0.000    5.000    4.193
   291.90    4.980    0.000    5.000    4.196
   292.00    4.980    0.000    5.000    4.198
   292.10    4.980    0.000    5.000    4.201
   292.20    4.980    0.000    5.000    4.204
   292.30    4.980    0.000    5.000    4.206
   292.40    4.980    0.000    5.000    4.209
   292.50    4.980    0.000    5.000    4.211
   292.60    4.985    0.000    5.000    4.063
   292.70    4.985    0.000    5.000    4.065
   292.80    4.985    0.000    5.000    4.067
   292.90    4.985    0.000    5.000    4.069
   293.00    4.985    0.000    5.000    4.071
   293.10    4.985    0.000    5.000    4.073
   293.20    4.985    0.000    5.000    4.075
   293.30    4.985    0.000    5.000    4.077
   293.40    4.985    0.000    5.000    4.079
   293.50    4.990    0.000    5.000    3.930
   293.60    4.990    0.000    5.000    3.932
   293.70    4.990    0.000    5.000    3.933
   293.80    4.990    0.000    5.000    3.934
   293.90    4.990    0.000    5.000    3.935
   294.00    4.990    0.000    5.000    3.937
   294.10    4.990    0.000    5.000    3.938
   294.20    4.990    0.000    5.000    3.939
   294.30    4.990    0.000    5.000    3.941
   294.40    4.990    0.000    5.000    3.942
   294.50    4.990    0.000    5.000    3.943
   294.60    4.990    0.000    5.000    3.945
   294.70    4.990    0.000    5.000    3.946
   294.80    4.990    0.000    5.000    3.947
   294.90    4.990    0.000    5.000    3.948
   295.00    4.990    0.000    5.000    3.950
   295.10    4.995    0.000    5.000    3.800
   295.20    4.995    0.000    5.000    3.801
   295.30    4.995    0.000    5.000    3.802
   295.40    4.995    0.000    5.000    3.802
   295.50    4.995    0.000    5.000    3.803
   295.60    4.995    0.000    5.000    3.804
   295.70    4.995    0.000    5.000    3.804
   295.80    4.995    0.000    5.000    3.805
   295.90    4.995    0.000    5.000    3.806
   296.00    4.995    0.000    5.000    3.806
   296.10    4.995    0.000    5.000    3.807
   296.20    5.000    0.000    5.000    3.657
   296.30    5.000    0.000    5.000    3.657
   296.40    5.000    0.000    5.000    3.657
   296.50    5.000    0.000    5.000    3.657
   296.60    5.000    0.000    5.000    3.657
   296.70    5.000    0.000    5.000    3.657
   296.80    5.000    0.000    5.000    3.657
   296.90    5.000    0.000    5.000    3.657
   297.00    5.000    0.000    5.000    3.657
   297.10    5.000    0.000    5.000    3.657
   297.20    5.000    0.000    5.000    3.657
   297.30    5.000    0.000    5.000    3.657
   297.40    5.000    0.000    5.000    3.657
   297.50    5.005    0.000    5.000    3.506
   297.60    5.005    0.000    5.000    3.506
   297.70    5.005    0.000    5.000    3.505
   297.80    5.005    0.000    5.000    3.504
   297.90    5.005    0.000    5.000    3.504
   298.00    5.005    0.000    5.000    3.503
   298.10    5.005    0.000    5.000    3.502
   298.20    5.005    0.000    5.000    3.502
   298.30    5.005    0.000    5.000    3.501
   298.40    5.005    0.000    5.000    3.500
   298.50    5.005    0.000    5.000    3.500
   298.60    5.005    0.000    5.000    3.499
   298.70    5.010    0.000    5.000    3.348
   298.80    5.010    0.000    5.000    3.346
   298.90    5.010    0.000    5.000    3.345
   299.00    5.010    0.000    5.000    3.344
   299.10    5.010    0.000    5.000    3.343
   299.20    5.010    0.000    5.000    3.341
   299.30    5.010    0.000    5.000    3.340
   299.40    5.010    0.000    5.000    3.339
   299.50    5.010    0.000    5.000    3.337
   299.60    5.010    0.000    5.000    3.336
   299.70    5.010    0.000    5.000    3.335
   299.80    5.010    0.000    5.000    3.333
   299.90    5.010    0.000    5.000    3.332
   300.00    5.010    0.000    5.000    3.331
   300.10    5.010    0.000    5.000    3.330
   300.20    5.010    0.000    5.000    3.328
   300.30    5.015    0.000    5.000    3.176
   300.40    5.015    0.000    5.000    3.174
   300.50    5.015    0.000    5.000    3.172
   300.60    5.015    0.000    5.000    3.171
   300.70    5.015    0.000    5.000    3.169
   300.80    5.015    0.000    5.000    3.167
   300.90    5.015    0.000    5.000    3.165
   301.00    5.015    0.000    5.000    3.163
   301.10    5.015    0.000    5.000    3.161
