Data export from TecQuipment CE2000

Data series 2

    Time       T1  shutter setpoint   PI o/p 
   435.30    4.990    0.000    5.000    3.863
   435.40    4.990    0.000    5.000    3.865
   435.50    4.990    0.000    5.000    3.866
   435.60    4.995    0.000    5.000    3.717
   435.70    4.995    0.000    5.000    3.717
   435.80    4.995    0.000    5.000    3.718
   435.90    4.995    0.000    5.000    3.719
   436.00    4.995    0.000    5.000    3.719
   436.10    4.995    0.000    5.000    3.720
   436.20    4.995    0.000    5.000    3.720
   436.30    4.995    0.000    5.000    3.721
   436.40    4.995    0.000    5.000    3.722
   436.50    4.995    0.000    5.000    3.722
   436.60    4.995    0.000    5.000    3.723
   436.70    4.995    0.000    5.000    3.724
   436.80    4.995    0.000    5.000    3.724
   436.90    4.995    0.000    5.000    3.725
   437.00    4.995    0.000    5.000    3.726
   437.10    4.995    0.000    5.000    3.726
   437.20    4.995    0.000    5.000    3.727
   437.30    4.995    0.000    5.000    3.728
   437.40    5.000    0.000    5.000    3.578
   437.50    5.000    0.000    5.000    3.578
   437.60    5.000    0.000    5.000    3.578
   437.70    5.000    0.000    5.000    3.578
   437.80    5.000    0.000    5.000    3.578
   437.90    5.000    0.000    5.000    3.578
   438.00    5.000    0.000    5.000    3.578
   438.10    5.000    0.000    5.000    3.578
   438.20    5.000    0.000    5.000    3.578
   438.30    5.000    0.000    5.000    3.578
   438.40    5.000    0.000    5.000    3.578
   438.50    5.000    0.000    5.000    3.578
   438.60    5.000    0.000    5.000    3.578
   438.70    5.000    0.000    5.000    3.578
   438.80    5.000    0.000    5.000    3.578
   438.90    5.000    0.000    5.000    3.578
   439.00    5.000    0.000    5.000    3.578
   439.10    5.000    0.000    5.000    3.578
   439.20    5.000    0.000    5.000    3.578
   439.30    5.000    0.000    5.000    3.578
   439.40    5.000    0.000    5.000    3.578
   439.50    5.000    0.000    5.000    3.578
   439.60    5.000    0.000    5.000    3.578
   439.70    5.000    0.000    5.000    3.578
   439.80    5.000    0.000    5.000    3.578
   439.90    5.000    0.000    5.000    3.578
   440.00    5.000    0.000    5.000    3.578
   440.10    5.000    0.000    5.000    3.578
   440.20    5.000    0.000    5.000    3.578
   440.30    5.000    0.000    5.000    3.578
   440.40    5.000    0.000    5.000    3.578
   440.50    5.000    0.000    5.000    3.578
   440.60    5.000    0.000    5.000    3.578
   440.70    5.005    0.000    5.000    3.427
   440.80    5.005    0.000    5.000    3.426
   440.90    5.005    0.000    5.000    3.426
   441.00    5.005    0.000    5.000    3.425
   441.10    5.005    0.000    5.000    3.424
   441.20    5.005    0.000    5.000    3.424
   441.30    5.005    0.000    5.000    3.423
   441.40    5.005    0.000    5.000    3.422
   441.50    5.005    0.000    5.000    3.422
   441.60    5.005    0.000    5.000    3.421
   441.70    5.005    0.000    5.000    3.420
   441.80    5.005    0.000    5.000    3.420
   441.90    5.005    0.000    5.000    3.419
   442.00    5.005    0.000    5.000    3.418
   442.10    5.005    0.000    5.000    3.418
   442.20    5.005    0.000    5.000    3.417
   442.30    5.005    0.000    5.000    3.417
   442.40    5.005    0.000    5.000    3.416
   442.50    5.005    0.000    5.000    3.415
   442.60    5.005    0.000    5.000    3.415
   442.70    5.005    0.000    5.000    3.414
   442.80    5.005    0.000    5.000    3.413
   442.90    5.005    0.000    5.000    3.413
   443.00    5.005    0.000    5.000    3.412
   443.10    5.005    0.000    5.000    3.411
   443.20    5.005    0.000    5.000    3.411
   443.30    5.005    0.000    5.000    3.410
   443.40    5.005    0.000    5.000    3.409
   443.50    5.005    0.000    5.000    3.409
   443.60    5.005    0.000    5.000    3.408
   443.70    5.005    0.000    5.000    3.407
   443.80    5.005    0.000    5.000    3.407
   443.90    5.005    0.000    5.000    3.406
   444.00    5.005    0.000    5.000    3.405
   444.10    5.005    0.000    5.000    3.405
   444.20    5.005    0.000    5.000    3.404
   444.30    5.005    0.000    5.000    3.404
   444.40    5.005    0.000    5.000    3.403
   444.50    5.005    0.000    5.000    3.402
   444.60    5.005    0.000    5.000    3.402
   444.70    5.005    0.000    5.000    3.401
   444.80    5.005    0.000    5.000    3.400
   444.90    5.005    0.000    5.000    3.400
   445.00    5.005    0.000    5.000    3.399
   445.10    5.005    0.000    5.000    3.398
   445.20    5.005    0.000    5.000    3.398
   445.30    5.005    0.000    5.000    3.397
   445.40    5.005    0.000    5.000    3.396
   445.50    5.005    0.000    5.000    3.396
   445.60    5.005    0.000    5.000    3.395
   445.70    5.005    0.000    5.000    3.394
   445.80    5.005    0.000    5.000    3.394
   445.90    5.005    0.000    5.000    3.393
   446.00    5.005    0.000    5.000    3.392
   446.10    5.005    0.000    5.000    3.392
   446.20    5.005    0.000    5.000    3.391
   446.30    5.005    0.000    5.000    3.391
   446.40    5.005    0.000    5.000    3.390
   446.50    5.005    0.000    5.000    3.389
   446.60    5.005    0.000    5.000    3.389
   446.70    5.005    0.000    5.000    3.388
   446.80    5.005    0.000    5.000    3.387
   446.90    5.005    0.000    5.000    3.387
   447.00    5.005    0.000    5.000    3.386
   447.10    5.005    0.000    5.000    3.385
   447.20    5.005    0.000    5.000    3.385
   447.30    5.005    0.000    5.000    3.384
   447.40    5.005    0.000    5.000    3.383
   447.50    5.005    0.000    5.000    3.383
   447.60    5.005    0.000    5.000    3.382
   447.70    5.005    0.000    5.000    3.381
   447.80    5.005    0.000    5.000    3.381
   447.90    5.005    0.000    5.000    3.380
   448.00    5.005    0.000    5.000    3.379
   448.10    5.005    0.000    5.000    3.379
   448.20    5.005    0.000    5.000    3.378
   448.30    5.005    0.000    5.000    3.378
   448.40    5.005    0.000    5.000    3.377
   448.50    5.005    0.000    5.000    3.376
   448.60    5.005    0.000    5.000    3.376
   448.70    5.005    0.000    5.000    3.375
   448.80    5.005    0.000    5.000    3.374
   448.90    5.005    0.000    5.000    3.374
   449.00    5.005    0.000    5.000    3.373
   449.10    5.005    0.000    5.000    3.372
   449.20    5.005    0.000    5.000    3.372
   449.30    5.005    0.000    5.000    3.371
   449.40    5.005    0.000    5.000    3.370
   449.50    5.005    0.000    5.000    3.370
   449.60    5.005    0.000    5.000    3.369
   449.70    5.005    0.000    5.000    3.368
   449.80    5.005    0.000    5.000    3.368
   449.90    5.005    0.000    5.000    3.367
   450.00    5.005    0.000    5.000    3.366
   450.10    5.005    0.000    5.000    3.366
   450.20    5.005    0.000    5.000    3.365
   450.30    5.005    0.000    5.000    3.365
   450.40    5.005    0.000    5.000    3.364
   450.50    5.005    0.000    5.000    3.363
   450.60    5.005    0.000    5.000    3.363
   450.70    5.005    0.000    5.000    3.362
   450.80    5.005    0.000    5.000    3.361
   450.90    5.005    0.000    5.000    3.361
   451.00    5.005    0.000    5.000    3.360
   451.10    5.005    0.000    5.000    3.359
   451.20    5.005    0.000    5.000    3.359
   451.30    5.005    0.000    5.000    3.358
   451.40    5.005    0.000    5.000    3.357
   451.50    5.005    0.000    5.000    3.357
   451.60    5.005    0.000    5.000    3.356
   451.70    5.005    0.000    5.000    3.355
   451.80    5.005    0.000    5.000    3.355
   451.90    5.005    0.000    5.000    3.354
   452.00    5.005    0.000    5.000    3.353
   452.10    5.005    0.000    5.000    3.353
   452.20    5.005    0.000    5.000    3.352
   452.30    5.005    0.000    5.000    3.352
   452.40    5.000    0.000    5.000    3.502
   452.50    5.000    0.000    5.000    3.502
   452.60    5.005    0.000    5.000    3.351
   452.70    5.005    0.000    5.000    3.350
   452.80    5.005    0.000    5.000    3.350
   452.90    5.005    0.000    5.000    3.349
   453.00    5.005    0.000    5.000    3.348
   453.10    5.000    0.000    5.000    3.498
   453.20    5.000    0.000    5.000    3.498
   453.30    5.000    0.000    5.000    3.498
   453.40    5.000    0.000    5.000    3.498
   453.50    5.000    0.000    5.000    3.498
   453.60    5.000    0.000    5.000    3.498
   453.70    5.000    0.000    5.000    3.498
   453.80    5.000    0.000    5.000    3.498
   453.90    5.000    0.000    5.000    3.498
   454.00    5.000    0.000    5.000    3.498
   454.10    5.000    0.000    5.000    3.498
   454.20    5.000    0.000    5.000    3.498
   454.30    5.000    0.000    5.000    3.498
   454.40    5.000    0.000    5.000    3.498
   454.50    5.000    0.000    5.000    3.498
   454.60    5.000    0.000    5.000    3.498
   454.70    5.000    0.000    5.000    3.498
   454.80    5.000    0.000    5.000    3.498
   454.90    5.000    0.000    5.000    3.498
   455.00    5.000    0.000    5.000    3.498
   455.10    5.000   10.000    5.000    3.498
   455.20    5.000   10.000    5.000    3.498
   455.30    5.000   10.000    5.000    3.498
   455.40    5.000   10.000    5.000    3.498
   455.50    5.000   10.000    5.000    3.498
   455.60    5.000   10.000    5.000    3.498
   455.70    5.000   10.000    5.000    3.498
   455.80    5.000   10.000    5.000    3.498
   455.90    5.000   10.000    5.000    3.498
   456.00    5.000   10.000    5.000    3.498
   456.10    5.000   10.000    5.000    3.498
   456.20    5.000   10.000    5.000    3.498
   456.30    5.000   10.000    5.000    3.498
   456.40    5.000   10.000    5.000    3.498
   456.50    5.000   10.000    5.000    3.498
   456.60    5.000   10.000    5.000    3.498
   456.70    5.000   10.000    5.000    3.498
   456.80    5.000   10.000    5.000    3.498
   456.90    5.000   10.000    5.000    3.498
   457.00    5.000   10.000    5.000    3.498
   457.10    5.000   10.000    5.000    3.498
   457.20    5.000   10.000    5.000    3.498
   457.30    5.000   10.000    5.000    3.498
   457.40    5.000   10.000    5.000    3.498
   457.50    5.000   10.000    5.000    3.498
   457.60    5.000   10.000    5.000    3.498
   457.70    5.000   10.000    5.000    3.498
   457.80    5.000   10.000    5.000    3.498
   457.90    5.000   10.000    5.000    3.498
   458.00    5.005   10.000    5.000    3.348
   458.10    5.005   10.000    5.000    3.347
   458.20    5.005   10.000    5.000    3.346
   458.30    5.010   10.000    5.000    3.195
   458.40    5.010   10.000    5.000    3.194
   458.50    5.010   10.000    5.000    3.192
   458.60    5.010   10.000    5.000    3.191
   458.70    5.015   10.000    5.000    3.039
   458.80    5.015   10.000    5.000    3.037
   458.90    5.015   10.000    5.000    3.035
   459.00    5.020   10.000    5.000    2.883
   459.10    5.020   10.000    5.000    2.880
   459.20    5.020   10.000    5.000    2.877
   459.30    5.020   10.000    5.000    2.875
   459.40    5.025   10.000    5.000    2.722
   459.50    5.025   10.000    5.000    2.718
   459.60    5.025   10.000    5.000    2.715
   459.70    5.030   10.000    5.000    2.561
   459.80    5.030   10.000    5.000    2.557
   459.90    5.030   10.000    5.000    2.553
   460.00    5.030   10.000    5.000    2.550
   460.10    5.030   10.000    5.000    2.546
   460.20    5.035   10.000    5.000    2.391
   460.30    5.035   10.000    5.000    2.387
   460.40    5.035   10.000    5.000    2.382
   460.50    5.035   10.000    5.000    2.377
   460.60    5.040   10.000    5.000    2.222
   460.70    5.040   10.000    5.000    2.217
   460.80    5.040   10.000    5.000    2.212
   460.90    5.040   10.000    5.000    2.207
   461.00    5.040   10.000    5.000    2.201
   461.10    5.045   10.000    5.000    2.046
   461.20    5.045   10.000    5.000    2.040
   461.30    5.045   10.000    5.000    2.034
   461.40    5.045   10.000    5.000    2.028
   461.50    5.045   10.000    5.000    2.022
   461.60    5.050   10.000    5.000    1.866
   461.70    5.050   10.000    5.000    1.859
   461.80    5.050   10.000    5.000    1.853
   461.90    5.050   10.000    5.000    1.846
   462.00    5.055   10.000    5.000    1.689
   462.10    5.055   10.000    5.000    1.682
   462.20    5.055   10.000    5.000    1.675
   462.30    5.055   10.000    5.000    1.668
   462.40    5.055   10.000    5.000    1.660
   462.50    5.060   10.000    5.000    1.503
   462.60    5.060   10.000    5.000    1.495
   462.70    5.060   10.000    5.000    1.487
   462.80    5.060   10.000    5.000    1.479
   462.90    5.060   10.000    5.000    1.471
   463.00    5.060   10.000    5.000    1.464
   463.10    5.065   10.000    5.000    1.305
   463.20    5.065   10.000    5.000    1.297
   463.30    5.065   10.000    5.000    1.288
   463.40    5.065   10.000    5.000    1.280
   463.50    5.065   10.000    5.000    1.271
   463.60    5.070   10.000    5.000    1.112
   463.70    5.070   10.000    5.000    1.103
   463.80    5.070   10.000    5.000    1.094
   463.90    5.070   10.000    5.000    1.085
   464.00    5.070   10.000    5.000    1.076
   464.10    5.070   10.000    5.000    1.067
   464.20    5.070   10.000    5.000    1.058
   464.30    5.075   10.000    5.000    0.898
   464.40    5.075   10.000    5.000    0.888
   464.50    5.075   10.000    5.000    0.878
   464.60    5.075   10.000    5.000    0.869
   464.70    5.075   10.000    5.000    0.859
   464.80    5.075   10.000    5.000    0.849
   464.90    5.075   10.000    5.000    0.839
   465.00    5.075   10.000    5.000    0.830
   465.10    5.080   10.000    5.000    0.669
   465.20    5.080   10.000    5.000    0.659
   465.30    5.080   10.000    5.000    0.649
   465.40    5.080   10.000    5.000    0.638
   465.50    5.080   10.000    5.000    0.628
   465.60    5.080   10.000    5.000    0.617
   465.70    5.080   10.000    5.000    0.607
   465.80    5.080   10.000    5.000    0.597
   465.90    5.085   10.000    5.000    0.435
   466.00    5.085   10.000    5.000    0.424
   466.10    5.085   10.000    5.000    0.413
   466.20    5.085   10.000    5.000    0.402
   466.30    5.085   10.000    5.000    0.391
   466.40    5.085   10.000    5.000    0.380
   466.50    5.085   10.000    5.000    0.369
   466.60    5.085   10.000    5.000    0.358
   466.70    5.085   10.000    5.000    0.347
